RiderID,TripNumber,ClipName,ClipFramePath,VideoName,FramePath,Time,Press,Pass_Distance,NearMiss,Seconds,SignedSpeed,Split
3,1,PassingEvent_Duration10s_000688.mp4,PassingEvent_Duration10s_000688,Trip_1.2_GP020005.LRV,MPDS_003/Trip_1.2_GP020005,00:17:27.382000,0,162.0,0,1070,60.0,test
39,5,PassingEvent_Duration10s_011752.mp4,PassingEvent_Duration10s_011752,Trip_5.1_GP012498.LRV,MPDS_039/Trip_5.1_GP012498,00:07:07.491000,0,84.0,1,456,60.0,test
63,7,PassingEvent_Duration10s_018462.mp4,PassingEvent_Duration10s_018462,Trip_7.0_GOPR9226.LRV,MPDS_063/Trip_7.0_GOPR9226,00:15:51.986000,0,48.0,1,1010,60.0,test
36,2,PassingEvent_Duration10s_010450.mp4,PassingEvent_Duration10s_010450,Trip_2.1_GP012960.LRV,MPDS_036/Trip_2.1_GP012960,00:04:55.153000,0,67.0,1,304,40.0,test
7,7,PassingEvent_Duration10s_001427.mp4,PassingEvent_Duration10s_001427,Trip_7.2_GP020018.LRV,MPDS_007/Trip_7.2_GP020018,00:15:02.239000,0,104.0,0,916,50.0,test
62,7,PassingEvent_Duration10s_017855.mp4,PassingEvent_Duration10s_017855,Trip_7.1_GP010062.LRV,MPDS_062/Trip_7.1_GP010062,00:09:14.633000,1,99.0,1,592,80.0,test
5,5,PassingEvent_Duration10s_001277.mp4,PassingEvent_Duration10s_001277,Trip_5.0_GOPR0025.LRV,MPDS_005/Trip_5.0_GOPR0025,00:12:10.142000,0,316.5,0,739,40.0,test
13,12,PassingEvent_Duration10s_003022.mp4,PassingEvent_Duration10s_003022,Trip_12.0_GOPR2927.LRV,MPDS_013/Trip_12.0_GOPR2927,00:06:17.374000,0,88.0,1,399,50.0,test
9,5,PassingEvent_Duration10s_001941.mp4,PassingEvent_Duration10s_001941,Trip_5.2_GP020106.LRV,MPDS_009/Trip_5.2_GP020106,00:10:56.534000,0,97.5,1,688,40.0,test
28,1,PassingEvent_Duration10s_008728.mp4,PassingEvent_Duration10s_008728,Trip_1.0_GOPR2113.LRV,MPDS_028/Trip_1.0_GOPR2113,00:06:17.904000,0,96.0,1,431,60.0,test
7,1,PassingEvent_Duration10s_001347.mp4,PassingEvent_Duration10s_001347,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:13:36.390000,0,188.0,0,839,40.0,test
1,4,PassingEvent_Duration10s_000455.mp4,PassingEvent_Duration10s_000455,Trip_4.1_GP010009.LRV,MPDS_001/Trip_4.1_GP010009,00:13:40.483000,0,123.0,0,849,40.0,test
59,10,PassingEvent_Duration10s_016932.mp4,PassingEvent_Duration10s_016932,Trip_10.0_GOPR0197.LRV,MPDS_059/Trip_10.0_GOPR0197,00:14:27.668000,1,79.5,1,907,60.0,test
2,4,PassingEvent_Duration10s_000118.mp4,PassingEvent_Duration10s_000118,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:13:45.170000,0,168.5,0,835,60.0,test
63,6,PassingEvent_Duration10s_018422.mp4,PassingEvent_Duration10s_018422,Trip_6.1__GP018949.LRV,MPDS_063/Trip_6.1__GP018949,00:00:42.442000,0,98.0,1,69,50.0,test
3,1,PassingEvent_Duration10s_000685.mp4,PassingEvent_Duration10s_000685,Trip_1.2_GP020005.LRV,MPDS_003/Trip_1.2_GP020005,00:16:34.447000,0,211.0,0,1021,60.0,test
2,4,PassingEvent_Duration10s_000136.mp4,PassingEvent_Duration10s_000136,Trip_4.2_GP020005.LRV,MPDS_002/Trip_4.2_GP020005,00:00:36.185000,0,120.5,0,47,60.0,test
3,14,PassingEvent_Duration10s_000711.mp4,PassingEvent_Duration10s_000711,Trip_14.0_GOPR0095.LRV,MPDS_003/Trip_14.0_GOPR0095,00:05:24.265000,0,192.0,0,340,60.0,test
57,4,PassingEvent_Duration10s_016428.mp4,PassingEvent_Duration10s_016428,Trip_4.0_GOPR4732.LRV,MPDS_057/Trip_4.0_GOPR4732,00:15:44.534000,0,76.5,1,976,60.0,test
2,4,PassingEvent_Duration10s_000127.mp4,PassingEvent_Duration10s_000127,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:14:30.601000,0,154.5,0,906,60.0,test
1,3,PassingEvent_Duration10s_000367.mp4,PassingEvent_Duration10s_000367,Trip_3.1_GP010008.LRV,MPDS_001/Trip_3.1_GP010008,00:04:19.558000,0,150.0,0,292,60.0,test
1,5,PassingEvent_Duration10s_000557.mp4,PassingEvent_Duration10s_000557,Trip_5.0_GOPR0010.LRV,MPDS_001/Trip_5.0_GOPR0010,00:09:07.658000,0,136.0,0,586,60.0,test
33,6,PassingEvent_Duration10s_009669.mp4,PassingEvent_Duration10s_009669,Trip_6.0_GOPR0013.LRV,MPDS_033/Trip_6.0_GOPR0013,00:05:57.244000,0,127.0,1,372,80.0,test
7,6,PassingEvent_Duration10s_001414.mp4,PassingEvent_Duration10s_001414,Trip_6.3_GP030017.LRV,MPDS_007/Trip_6.3_GP030017,00:02:21.348000,0,104.0,0,162,60.0,test
7,6,PassingEvent_Duration10s_001419.mp4,PassingEvent_Duration10s_001419,Trip_6.3_GP030017.LRV,MPDS_007/Trip_6.3_GP030017,00:04:29.133000,0,197.0,0,277,40.0,test
8,8,PassingEvent_Duration10s_001560.mp4,PassingEvent_Duration10s_001560,Trip_8.1_GP010022.LRV,MPDS_008/Trip_8.1_GP010022,00:02:31.160000,0,201.0,0,161,50.0,test
1,1,PassingEvent_Duration10s_000320.mp4,PassingEvent_Duration10s_000320,Trip_1.2_GP020006.LRV,MPDS_001/Trip_1.2_GP020006,00:11:23.335000,1,69.0,1,703,60.0,test
2,8,PassingEvent_Duration10s_000203.mp4,PassingEvent_Duration10s_000203,Trip_8.0_GOPR0009.LRV,MPDS_002/Trip_8.0_GOPR0009,00:05:31.547000,0,151.5,0,364,50.0,test
1,1,PassingEvent_Duration10s_000235.mp4,PassingEvent_Duration10s_000235,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:01:59.680000,0,152.0,0,160,60.0,test
1,1,PassingEvent_Duration10s_000211.mp4,PassingEvent_Duration10s_000211,Trip_1.0_GOPR0006.LRV,MPDS_001/Trip_1.0_GOPR0006,00:01:55.904000,0,166.0,0,169,50.0,test
2,1,PassingEvent_Duration10s_000012.mp4,PassingEvent_Duration10s_000012,Trip_1.0_GOPR0002.LRV,MPDS_002/Trip_1.0_GOPR0002,00:10:22.371000,0,124.5,0,644,60.0,test
51,3,PassingEvent_Duration10s_014334.mp4,PassingEvent_Duration10s_014334,Trip_3.0_GOPR0037.LRV,MPDS_051/Trip_3.0_GOPR0037,00:10:45.663000,0,92.0,1,685,40.0,test
5,5,PassingEvent_Duration10s_001264.mp4,PassingEvent_Duration10s_001264,Trip_5.0_GOPR0025.LRV,MPDS_005/Trip_5.0_GOPR0025,00:05:02.758000,0,169.5,0,347,40.0,test
1,4,PassingEvent_Duration10s_000506.mp4,PassingEvent_Duration10s_000506,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:14:19.800000,0,124.0,0,907,50.0,test
8,10,PassingEvent_Duration10s_001601.mp4,PassingEvent_Duration10s_001601,Trip_10.1_GP010024.LRV,MPDS_008/Trip_10.1_GP010024,00:01:00.710000,0,140.0,0,103,50.0,test
8,5,PassingEvent_Duration10s_001520.mp4,PassingEvent_Duration10s_001520,Trip_5.0_GOPR0019.LRV,MPDS_008/Trip_5.0_GOPR0019,00:08:57.826000,0,46.0,1,587,50.0,test
16,2,PassingEvent_Duration10s_003765.mp4,PassingEvent_Duration10s_003765,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:02:27.328000,0,128.0,1,167,80.0,test
1,1,PassingEvent_Duration10s_000228.mp4,PassingEvent_Duration10s_000228,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:00:44.730000,0,136.0,0,88,60.0,test
8,9,PassingEvent_Duration10s_001583.mp4,PassingEvent_Duration10s_001583,Trip_9.0_GOPR0023.LRV,MPDS_008/Trip_9.0_GOPR0023,00:09:56.339000,0,166.0,0,616,60.0,test
37,1,PassingEvent_Duration10s_011018.mp4,PassingEvent_Duration10s_011018,Trip_1.2_GP020015.LRV,MPDS_037/Trip_1.2_GP020015,00:04:23.549000,0,94.5,1,296,100.0,test
34,5,PassingEvent_Duration10s_010006.mp4,PassingEvent_Duration10s_010006,Trip_5.0_GOPR3968.LRV,MPDS_034/Trip_5.0_GOPR3968,00:17:04.375000,1,140.0,0,1046,60.0,test
7,1,PassingEvent_Duration10s_001350.mp4,PassingEvent_Duration10s_001350,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:17:03.789000,0,180.0,0,1070,50.0,test
43,3,PassingEvent_Duration10s_012191.mp4,PassingEvent_Duration10s_012191,Trip_3.0_GOPR0357.LRV,MPDS_043/Trip_3.0_GOPR0357,00:06:33.584000,0,99.0,1,428,70.0,test
16,2,PassingEvent_Duration10s_003774.mp4,PassingEvent_Duration10s_003774,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:04:36.647000,0,78.0,1,315,80.0,test
26,3,PassingEvent_Duration10s_007815.mp4,PassingEvent_Duration10s_007815,Trip_3.1_GP010007.LRV,MPDS_026/Trip_3.1_GP010007,00:05:01.437000,0,80.5,1,327,60.0,test
7,1,PassingEvent_Duration10s_001349.mp4,PassingEvent_Duration10s_001349,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:17:00.987000,0,204.0,0,1079,60.0,test
2,3,PassingEvent_Duration10s_000094.mp4,PassingEvent_Duration10s_000094,Trip_3.2_GP020004.LRV,MPDS_002/Trip_3.2_GP020004,00:01:00.490000,0,118.5,0,89,60.0,test
20,2,PassingEvent_Duration10s_004557.mp4,PassingEvent_Duration10s_004557,Trip_2.1_GP010027.LRV,MPDS_020/Trip_2.1_GP010027,00:05:32.230000,0,88.0,1,346,60.0,test
2,5,PassingEvent_Duration10s_000168.mp4,PassingEvent_Duration10s_000168,Trip_5.1_GP010006.LRV,MPDS_002/Trip_5.1_GP010006,00:06:00.989000,0,116.5,0,419,40.0,test
1,5,PassingEvent_Duration10s_000551.mp4,PassingEvent_Duration10s_000551,Trip_5.0_GOPR0010.LRV,MPDS_001/Trip_5.0_GOPR0010,00:07:41.201000,0,75.0,1,473,60.0,test
2,4,PassingEvent_Duration10s_000119.mp4,PassingEvent_Duration10s_000119,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:13:48.372000,0,162.5,0,850,60.0,test
7,1,PassingEvent_Duration10s_001321.mp4,PassingEvent_Duration10s_001321,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:07:54.712000,0,216.0,0,517,40.0,test
29,5,PassingEvent_Duration10s_008864.mp4,PassingEvent_Duration10s_008864,Trip_5.1_GP012487.LRV,MPDS_029/Trip_5.1_GP012487,00:03:13.120000,0,92.0,1,200,50.0,test
1,5,PassingEvent_Duration10s_000587.mp4,PassingEvent_Duration10s_000587,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:02:56.795000,0,106.0,0,224,60.0,test
57,1,PassingEvent_Duration10s_016337.mp4,PassingEvent_Duration10s_016337,Trip_1.0_GOPR4729.LRV,MPDS_057/Trip_1.0_GOPR4729,00:07:32.276000,0,94.5,1,469,50.0,test
1,3,PassingEvent_Duration10s_000405.mp4,PassingEvent_Duration10s_000405,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:04:15.956000,0,139.0,0,312,60.0,test
1,3,PassingEvent_Duration10s_000400.mp4,PassingEvent_Duration10s_000400,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:03:39.431000,0,156.0,0,245,60.0,test
50,5,PassingEvent_Duration10s_014018.mp4,PassingEvent_Duration10s_014018,Trip_5.1_GP012522.LRV,MPDS_050/Trip_5.1_GP012522,00:06:33.289000,1,117.0,0,410,60.0,test
62,3,PassingEvent_Duration10s_018129.mp4,PassingEvent_Duration10s_018129,Trip_3.1_GP010058.LRV,MPDS_062/Trip_3.1_GP010058,00:09:17.597000,0,149.0,1,593,80.0,test
43,3,PassingEvent_Duration10s_012193.mp4,PassingEvent_Duration10s_012193,Trip_3.0_GOPR0357.LRV,MPDS_043/Trip_3.0_GOPR0357,00:06:40.489000,0,113.0,1,429,70.0,test
8,11,PassingEvent_Duration10s_001626.mp4,PassingEvent_Duration10s_001626,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:02:03.940000,0,68.0,1,179,50.0,test
3,1,PassingEvent_Duration10s_000695.mp4,PassingEvent_Duration10s_000695,Trip_1.3_GP030005.LRV,MPDS_003/Trip_1.3_GP030005,00:04:46.884000,0,227.0,0,339,60.0,test
20,6,PassingEvent_Duration10s_004995.mp4,PassingEvent_Duration10s_004995,Trip_6.1_GP010032.LRV,MPDS_020/Trip_6.1_GP010032,00:10:14.536000,0,92.0,1,646,60.0,test
2,4,PassingEvent_Duration10s_000115.mp4,PassingEvent_Duration10s_000115,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:12:43.290000,0,133.5,0,780,60.0,test
38,7,PassingEvent_Duration10s_011450.mp4,PassingEvent_Duration10s_011450,Trip_7.0_GOPR2128.LRV,MPDS_038/Trip_7.0_GOPR2128,00:14:34.700000,1,78.5,1,916,60.0,test
11,10,PassingEvent_Duration10s_001050.mp4,PassingEvent_Duration10s_001050,Trip_10.0_GOPR2425.LRV,MPDS_011/Trip_10.0_GOPR2425,00:03:51.888000,0,133.0,1,284,70.0,test
1,5,PassingEvent_Duration10s_000567.mp4,PassingEvent_Duration10s_000567,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:00:40.604000,0,159.0,0,76,60.0,test
2,5,PassingEvent_Duration10s_000167.mp4,PassingEvent_Duration10s_000167,Trip_5.1_GP010006.LRV,MPDS_002/Trip_5.1_GP010006,00:05:56.586000,0,242.5,0,391,40.0,test
1,4,PassingEvent_Duration10s_000535.mp4,PassingEvent_Duration10s_000535,Trip_4.3_GP030009.LRV,MPDS_001/Trip_4.3_GP030009,00:01:33.878000,0,131.0,0,146,50.0,test
1,1,PassingEvent_Duration10s_000258.mp4,PassingEvent_Duration10s_000258,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:07:52.215000,0,127.0,0,485,50.0,test
62,7,PassingEvent_Duration10s_017829.mp4,PassingEvent_Duration10s_017829,Trip_7.1_GP010062.LRV,MPDS_062/Trip_7.1_GP010062,00:06:16.914000,0,139.0,1,431,80.0,test
9,7,PassingEvent_Duration10s_002263.mp4,PassingEvent_Duration10s_002263,Trip_7.2_GP020109.LRV,MPDS_009/Trip_7.2_GP020109,00:02:53.937000,0,62.5,1,229,50.0,test
1,4,PassingEvent_Duration10s_000516.mp4,PassingEvent_Duration10s_000516,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:16:39.602000,0,145.0,0,1035,60.0,test
1,4,PassingEvent_Duration10s_000523.mp4,PassingEvent_Duration10s_000523,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:17:14.825000,0,102.0,0,1084,60.0,test
9,7,PassingEvent_Duration10s_002238.mp4,PassingEvent_Duration10s_002238,Trip_7.1_GP010109.LRV,MPDS_009/Trip_7.1_GP010109,00:12:25.678000,0,88.5,1,786,60.0,test
11,8,PassingEvent_Duration10s_000970.mp4,PassingEvent_Duration10s_000970,Trip_8.1_GP012423.LRV,MPDS_011/Trip_8.1_GP012423,00:07:44.617000,1,113.0,0,501,50.0,test
9,9,PassingEvent_Duration10s_002122.mp4,PassingEvent_Duration10s_002122,Trip_9.0_GOPR0111.LRV,MPDS_009/Trip_9.0_GOPR0111,00:16:08.431000,1,136.5,0,994,60.0,test
2,4,PassingEvent_Duration10s_000141.mp4,PassingEvent_Duration10s_000141,Trip_4.2_GP020005.LRV,MPDS_002/Trip_4.2_GP020005,00:01:54.870000,0,153.5,0,166,60.0,test
33,6,PassingEvent_Duration10s_009704.mp4,PassingEvent_Duration10s_009704,Trip_6.0_GOPR0013.LRV,MPDS_033/Trip_6.0_GOPR0013,00:09:41.350000,0,117.0,1,602,80.0,test
1,3,PassingEvent_Duration10s_000423.mp4,PassingEvent_Duration10s_000423,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:10:53.120000,0,232.0,0,660,40.0,test
2,6,PassingEvent_Duration10s_000176.mp4,PassingEvent_Duration10s_000176,Trip_6.0_GOPR0007.LRV,MPDS_002/Trip_6.0_GOPR0007,00:02:57.275000,0,129.5,0,194,40.0,test
62,4,PassingEvent_Duration10s_018255.mp4,PassingEvent_Duration10s_018255,Trip_4.1_GP010059.LRV,MPDS_062/Trip_4.1_GP010059,00:07:46.324000,0,88.0,1,485,60.0,test
2,5,PassingEvent_Duration10s_000155.mp4,PassingEvent_Duration10s_000155,Trip_5.0_GOPR0006.LRV,MPDS_002/Trip_5.0_GOPR0006,00:10:59.867000,0,114.5,0,711,60.0,test
8,7,PassingEvent_Duration10s_001538.mp4,PassingEvent_Duration10s_001538,Trip_7.0_GOPR0021.LRV,MPDS_008/Trip_7.0_GOPR0021,00:11:32.897000,0,122.0,0,746,50.0,test
1,5,PassingEvent_Duration10s_000622.mp4,PassingEvent_Duration10s_000622,Trip_5.2_GP020010.LRV,MPDS_001/Trip_5.2_GP020010,00:02:28.656000,0,270.0,0,187,60.0,test
1,4,PassingEvent_Duration10s_000522.mp4,PassingEvent_Duration10s_000522,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:17:09.722000,0,131.0,0,1072,60.0,test
48,8,PassingEvent_Duration10s_013231.mp4,PassingEvent_Duration10s_013231,Trip_8.0_GOPR2142.LRV,MPDS_048/Trip_8.0_GOPR2142,00:14:16.338000,0,97.5,1,876,50.0,test
62,7,PassingEvent_Duration10s_017857.mp4,PassingEvent_Duration10s_017857,Trip_7.1_GP010062.LRV,MPDS_062/Trip_7.1_GP010062,00:09:27.541000,0,95.0,1,599,80.0,test
1,5,PassingEvent_Duration10s_000601.mp4,PassingEvent_Duration10s_000601,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:12:21.271000,0,178.0,0,757,60.0,test
39,8,PassingEvent_Duration10s_011785.mp4,PassingEvent_Duration10s_011785,Trip_8.1_GP012502.LRV,MPDS_039/Trip_8.1_GP012502,00:10:07.416000,0,93.0,1,632,40.0,test
19,6,PassingEvent_Duration10s_004246.mp4,PassingEvent_Duration10s_004246,Trip_6.0_GOPR2477.LRV,MPDS_019/Trip_6.0_GOPR2477,00:13:28.281000,0,98.0,1,825,60.0,test
22,1,PassingEvent_Duration10s_005812.mp4,PassingEvent_Duration10s_005812,Trip_1.0_GOPR0010.LRV,MPDS_022/Trip_1.0_GOPR0010,00:17:24.771000,0,94.0,1,1090,60.0,test
8,11,PassingEvent_Duration10s_001653.mp4,PassingEvent_Duration10s_001653,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:12:56.885000,0,129.0,0,829,60.0,test
16,2,PassingEvent_Duration10s_003843.mp4,PassingEvent_Duration10s_003843,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:12:53.878000,0,117.0,1,826,80.0,test
5,5,PassingEvent_Duration10s_001271.mp4,PassingEvent_Duration10s_001271,Trip_5.0_GOPR0025.LRV,MPDS_005/Trip_5.0_GOPR0025,00:10:04.580000,0,277.5,0,639,60.0,test
22,6,PassingEvent_Duration10s_006055.mp4,PassingEvent_Duration10s_006055,Trip_6.0_GOPR0015.LRV,MPDS_022/Trip_6.0_GOPR0015,00:16:33.197000,0,56.0,1,1005,60.0,test
62,3,PassingEvent_Duration10s_018115.mp4,PassingEvent_Duration10s_018115,Trip_3.1_GP010058.LRV,MPDS_062/Trip_3.1_GP010058,00:05:28.545000,0,137.0,1,361,80.0,test
4,5,PassingEvent_Duration10s_001181.mp4,PassingEvent_Duration10s_001181,Trip_5.0_GOPR0009.LRV,MPDS_004/Trip_5.0_GOPR0009,00:02:12.162000,0,177.5,0,142,60.0,test
1,5,PassingEvent_Duration10s_000646.mp4,PassingEvent_Duration10s_000646,Trip_5.2_GP020010.LRV,MPDS_001/Trip_5.2_GP020010,00:12:13.545000,0,131.0,0,766,50.0,test
10,1,PassingEvent_Duration10s_002302.mp4,PassingEvent_Duration10s_002302,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:09:15.859000,0,92.0,1,607,50.0,test
1,4,PassingEvent_Duration10s_000479.mp4,PassingEvent_Duration10s_000479,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:03:09.543000,0,214.0,0,222,60.0,test
1,4,PassingEvent_Duration10s_000524.mp4,PassingEvent_Duration10s_000524,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:17:19.628000,0,173.0,0,1077,60.0,test
22,1,PassingEvent_Duration10s_005840.mp4,PassingEvent_Duration10s_005840,Trip_1.1_GP010010.LRV,MPDS_022/Trip_1.1_GP010010,00:06:22.215000,0,96.0,1,395,60.0,test
62,2,PassingEvent_Duration10s_018039.mp4,PassingEvent_Duration10s_018039,Trip_2.1_GP010057.LRV,MPDS_062/Trip_2.1_GP010057,00:06:42.348000,0,145.0,1,423,80.0,test
10,1,PassingEvent_Duration10s_002290.mp4,PassingEvent_Duration10s_002290,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:05:06.800000,0,78.0,1,354,50.0,test
2,4,PassingEvent_Duration10s_000106.mp4,PassingEvent_Duration10s_000106,Trip_4.0_GOPR0005.LRV,MPDS_002/Trip_4.0_GOPR0005,00:15:57.450000,0,239.5,0,984,50.0,test
8,8,PassingEvent_Duration10s_001564.mp4,PassingEvent_Duration10s_001564,Trip_8.1_GP010022.LRV,MPDS_008/Trip_8.1_GP010022,00:02:51.173000,0,131.0,0,181,50.0,test
1,3,PassingEvent_Duration10s_000390.mp4,PassingEvent_Duration10s_000390,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:02:10.272000,0,194.0,0,146,60.0,test
1,1,PassingEvent_Duration10s_000263.mp4,PassingEvent_Duration10s_000263,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:09:01.361000,0,141.0,0,563,60.0,test
56,2,PassingEvent_Duration10s_015868.mp4,PassingEvent_Duration10s_015868,Trip_2.0_GOPR3982.LRV,MPDS_056/Trip_2.0_GOPR3982,00:04:48.316000,0,96.5,1,307,40.0,test
25,1,PassingEvent_Duration10s_007422.mp4,PassingEvent_Duration10s_007422,Trip_1.2_GP020002.LRV,MPDS_025/Trip_1.2_GP020002,00:04:16.515000,0,53.5,1,287,50.0,test
2,2,PassingEvent_Duration10s_000025.mp4,PassingEvent_Duration10s_000025,Trip_2.0_GOPR0003.LRV,MPDS_002/Trip_2.0_GOPR0003,00:08:39.703000,0,240.5,0,561,50.0,test
5,5,PassingEvent_Duration10s_001278.mp4,PassingEvent_Duration10s_001278,Trip_5.0_GOPR0025.LRV,MPDS_005/Trip_5.0_GOPR0025,00:13:42.604000,0,134.5,0,858,60.0,test
4,4,PassingEvent_Duration10s_001145.mp4,PassingEvent_Duration10s_001145,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:07:48.673000,0,105.5,0,508,60.0,test
1,5,PassingEvent_Duration10s_000606.mp4,PassingEvent_Duration10s_000606,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:14:06.741000,0,133.0,0,890,60.0,test
49,2,PassingEvent_Duration10s_013478.mp4,PassingEvent_Duration10s_013478,Trip_2.1_GP012977.LRV,MPDS_049/Trip_2.1_GP012977,00:12:49.461000,0,86.5,1,797,40.0,test
8,10,PassingEvent_Duration10s_001621.mp4,PassingEvent_Duration10s_001621,Trip_10.1_GP010024.LRV,MPDS_008/Trip_10.1_GP010024,00:08:40.578000,0,197.0,0,555,50.0,test
13,16,PassingEvent_Duration10s_002770.mp4,PassingEvent_Duration10s_002770,Trip_16.0_GOPR2931.LRV,MPDS_013/Trip_16.0_GOPR2931,00:11:58.638000,0,98.0,1,756,60.0,test
8,11,PassingEvent_Duration10s_001625.mp4,PassingEvent_Duration10s_001625,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:01:55.340000,0,121.0,0,135,50.0,test
1,3,PassingEvent_Duration10s_000432.mp4,PassingEvent_Duration10s_000432,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:15:57.823000,0,159.0,0,1006,50.0,test
1,1,PassingEvent_Duration10s_000285.mp4,PassingEvent_Duration10s_000285,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:13:09.827000,0,228.0,0,839,60.0,test
1,3,PassingEvent_Duration10s_000439.mp4,PassingEvent_Duration10s_000439,Trip_3.3_GP030008.LRV,MPDS_001/Trip_3.3_GP030008,00:05:16.576000,0,274.0,0,351,60.0,test
33,9,PassingEvent_Duration10s_009827.mp4,PassingEvent_Duration10s_009827,Trip_9.0_GOPR0016.LRV,MPDS_033/Trip_9.0_GOPR0016,00:07:02.810000,0,147.0,1,471,80.0,test
12,7,PassingEvent_Duration10s_002746.mp4,PassingEvent_Duration10s_002746,Trip_7.0_GOPR2107.LRV,MPDS_012/Trip_7.0_GOPR2107,00:05:38.700000,0,62.5,1,380,60.0,test
22,6,PassingEvent_Duration10s_006043.mp4,PassingEvent_Duration10s_006043,Trip_6.0_GOPR0015.LRV,MPDS_022/Trip_6.0_GOPR0015,00:13:04.502000,0,90.0,1,814,60.0,test
5,3,PassingEvent_Duration10s_001229.mp4,PassingEvent_Duration10s_001229,Trip_3.0_GOPR0023.LRV,MPDS_005/Trip_3.0_GOPR0023,00:05:14.642000,0,243.5,0,353,40.0,test
22,8,PassingEvent_Duration10s_006223.mp4,PassingEvent_Duration10s_006223,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:13:09.522000,0,98.0,1,820,50.0,test
1,4,PassingEvent_Duration10s_000450.mp4,PassingEvent_Duration10s_000450,Trip_4.1_GP010009.LRV,MPDS_001/Trip_4.1_GP010009,00:09:15.606000,0,209.0,0,591,50.0,test
1,1,PassingEvent_Duration10s_000331.mp4,PassingEvent_Duration10s_000331,Trip_1.3_GP030006.LRV,MPDS_001/Trip_1.3_GP030006,00:05:51.940000,0,299.0,0,407,60.0,test
3,1,PassingEvent_Duration10s_000677.mp4,PassingEvent_Duration10s_000677,Trip_1.2_GP020005.LRV,MPDS_003/Trip_1.2_GP020005,00:11:55.862000,0,151.0,0,767,60.0,test
1,3,PassingEvent_Duration10s_000372.mp4,PassingEvent_Duration10s_000372,Trip_3.1_GP010008.LRV,MPDS_001/Trip_3.1_GP010008,00:06:10.933000,0,171.0,0,426,60.0,test
4,4,PassingEvent_Duration10s_001136.mp4,PassingEvent_Duration10s_001136,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:04:58.160000,0,162.5,0,308,50.0,test
9,1,PassingEvent_Duration10s_001708.mp4,PassingEvent_Duration10s_001708,Trip_1.0_GOPR0102.LRV,MPDS_009/Trip_1.0_GOPR0102,00:09:26.617000,0,52.5,1,603,40.0,test
9,5,PassingEvent_Duration10s_001906.mp4,PassingEvent_Duration10s_001906,Trip_5.1_GP010106.LRV,MPDS_009/Trip_5.1_GP010106,00:10:33.178000,0,64.5,1,644,60.0,test
